iter,res_pri,res_dual,gap,x_nrm_inf,y_nrm_inf,s_nrm_inf,x_nrm_2,y_nrm_2,s_nrm_2,x_nrm_inf_normalized,y_nrm_inf_normalized,s_nrm_inf_normalized,x_nrm_2_normalized,y_nrm_2_normalized,s_nrm_2_normalized,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,ax_nrm_inf,px_nrm_inf,aty_nrm_inf,b_nrm_inf,c_nrm_inf,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
67,6.4035895900406106e-02,1.3287911757524690e-02,2.0685709794658662e-02,1.7397404969876642e+00,4.4460657120377320e-02,1.7398039753025309e+01,1.7397406127950599e+00,4.9708525822736861e-02,1.7510225022927809e+01,1.7397404969876642e+00,4.4460657120377320e-02,1.7398039753025309e+01,1.7397406127950599e+00,4.9708525822736861e-02,1.7510225022927809e+01,6.0549606013799218e-02,1.2564481379562426e-02,6.7696517528842537e-02,1.2628459562459563e-02,5.0000000000004952e-01,nan,nan,3.3853148344782022e-02,1.3167438550123360e-02,9.4555725601108087e-01,0.0000000000000000e+00,6.4035895900406106e-02,1.3287911757524690e-02,2.0685709794658662e-02,6.0549606013799218e-02,1.2564481379562426e-02,6.7696517528842537e-02,1.2628459562459563e-02,5.0000000000004952e-01,nan,nan,3.3853148344782022e-02,1.3167438550123360e-02,9.4555725601108087e-01,0.0000000000000000e+00,1.7398039753025305e+01,3.4794809939753285e-02,2.2230328560190860e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.2954478980828200e-03,1.0943171847124188e-02,5.7985035437646687e-03,8.6977553156470030e-03,0.0000000000000000e+00,0,0,1.3877547000000000e-02,
68,6.6162419198153730e-02,8.3250960641770913e-03,1.0581492012556162e-02,1.7393497716582318e+00,5.3788204673763829e-02,1.7393899166066209e+01,1.7393498179863736e+00,6.0137041019103908e-02,1.7506199229036422e+01,1.7393497716582318e+00,5.3788204673763829e-02,1.7393899166066209e+01,1.7393498179863736e+00,6.0137041019103908e-02,1.7506199229036422e+01,6.2727552654864183e-02,7.8928930962827229e-03,7.0131535899236888e-02,7.9336251601553835e-03,5.0000000000000000e-01,nan,nan,3.3657528982193305e-02,2.3076036969637143e-02,9.4808432664769615e-01,0.0000000000000000e+00,6.6162419198153730e-02,8.3250960641770913e-03,1.0581492012556162e-02,6.2727552654864183e-02,7.8928930962827229e-03,7.0131535899236888e-02,7.9336251601553835e-03,5.0000000000000000e-01,nan,nan,3.3657528982193305e-02,2.3076036969637143e-02,9.4808432664769615e-01,0.0000000000000000e+00,1.7393899166066220e+01,3.4786995433164637e-02,2.6894102336881914e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.1797982791755284e-03,1.0769697418763277e-02,6.1094416464040832e-03,9.1641624696061214e-03,0.0000000000000000e+00,0,0,1.4043887000000000e-02,
69,6.6874991336560635e-02,3.3090519573968032e-03,4.8969747386094775e-04,1.7393731327398683e+00,6.3294221744422993e-02,1.7393895200732864e+01,1.7393731404594510e+00,7.0765091201737573e-02,1.7506244902390357e+01,1.7393731327398683e+00,6.3294221744422993e-02,1.7393895200732864e+01,1.7393731404594510e+00,7.0765091201737573e-02,1.7506244902390357e+01,6.3465609170850201e-02,3.1403517825858637e-03,7.0956708169727725e-02,3.1574083038146666e-03,5.0000000000000011e-01,nan,nan,3.3592047212705631e-02,3.3102349738844683e-02,9.4901857783349697e-01,0.0000000000000000e+00,6.6874991336560635e-02,3.3090519573968032e-03,4.8969747386094775e-04,6.3465609170850201e-02,3.1403517825858637e-03,7.0956708169727725e-02,3.1574083038146666e-03,5.0000000000000011e-01,nan,nan,3.3592047212705631e-02,3.3102349738844683e-02,9.4901857783349697e-01,0.0000000000000000e+00,1.7393895200732853e+01,3.4787462654797367e-02,3.1647110872211504e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0964339028559585e-03,1.0644650854283932e-02,6.2782221481151868e-03,9.4173332221727801e-03,0.0000000000000000e+00,0,0,1.4249021000000001e-02,
70,6.6192258631922046e-02,1.6703422333223593e-03,9.4122217734455560e-03,1.7398023128372704e+00,7.2760295972719588e-02,1.7397950689630051e+01,1.7398023143453070e+00,8.1348483929002596e-02,1.7510284957208448e+01,1.7398023128372704e+00,7.2760295972719588e-02,1.7397950689630051e+01,1.7398023143453070e+00,8.1348483929002596e-02,1.7510284957208448e+01,6.2774723223845474e-02,1.5841017296143942e-03,7.0184274198626384e-02,1.5907129771015277e-03,5.0000000000000011e-01,nan,nan,3.3654618415003494e-02,4.3066840188449050e-02,9.4836956044844156e-01,0.0000000000000000e+00,6.6192258631922046e-02,1.6703422333223593e-03,9.4122217734455560e-03,6.2774723223845474e-02,1.5841017296143942e-03,7.0184274198626384e-02,1.5907129771015277e-03,5.0000000000000011e-01,nan,nan,3.3654618415003494e-02,4.3066840188449050e-02,9.4836956044844156e-01,0.0000000000000000e+00,1.7397950689630044e+01,3.4796046256745407e-02,3.6380147986359801e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0455413739864510e-03,1.0568312060979679e-02,6.3037724915466498e-03,9.4556587373199746e-03,0.0000000000000000e+00,0,0,1.4453625000000001e-02,
71,6.4151109477814064e-02,6.5252913094755432e-03,1.8951068960655085e-02,1.7406196274990211e+00,8.1973027000938919e-02,1.7405894088187623e+01,1.7406196537301579e+00,9.1648630347762564e-02,1.7518149531351664e+01,1.7406196274990211e+00,8.1973027000938919e-02,1.7405894088187623e+01,1.7406196537301579e+00,9.1648630347762564e-02,1.7518149531351664e+01,6.0698701443271386e-02,6.1741209504912464e-03,6.7863211286559713e-02,6.2036309501715525e-03,5.0000000000002687e-01,nan,nan,3.3842201355254960e-02,5.2793270315910044e-02,9.4618319055359978e-01,0.0000000000000000e+00,6.4151109477814064e-02,6.5252913094755432e-03,1.8951068960655085e-02,6.0698701443271386e-02,6.1741209504912464e-03,6.7863211286559713e-02,6.2036309501715525e-03,5.0000000000002687e-01,nan,nan,3.3842201355254960e-02,5.2793270315910044e-02,9.4618319055359978e-01,0.0000000000000000e+00,1.7405894088187626e+01,3.4812392549980420e-02,4.0986513500471666e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0240308930831731e-03,1.0536046339624756e-02,6.1883409894942787e-03,9.2825114842414180e-03,0.0000000000000000e+00,0,0,1.4621271000000000e-02,
72,6.0806648560578123e-02,1.1170430945222069e-02,2.7958736242848933e-02,1.7417985444439863e+00,9.0729101259307526e-02,1.7417465148610248e+01,1.7417986221532440e+00,1.0143821897663670e-01,1.7529581588225856e+01,1.7417985444439863e+00,9.0729101259307526e-02,1.7417465148610248e+01,1.7417986221532440e+00,1.0143821897663670e-01,1.7529581588225856e+01,5.7312708102197685e-02,1.0528579740774022e-02,6.4077555645558823e-02,1.0579878182620401e-02,4.9999999999999983e-01,nan,nan,3.4150730395768700e-02,6.2109466638617633e-02,9.4254015734974061e-01,0.0000000000000000e+00,6.0806648560578123e-02,1.1170430945222069e-02,2.7958736242848933e-02,5.7312708102197685e-02,1.0528579740774022e-02,6.4077555645558823e-02,1.0579878182620401e-02,4.9999999999999983e-01,nan,nan,3.4150730395768700e-02,6.2109466638617633e-02,9.4254015734974061e-01,0.0000000000000000e+00,1.7417465148610251e+01,3.4835970888879728e-02,4.5364550629653749e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0259284129642148e-03,1.0538892619446327e-02,5.9373981373523621e-03,8.9060972060285432e-03,0.0000000000000000e+00,0,0,1.4822432000000000e-02,
73,5.6232467771387816e-02,1.5523302780680967e-02,3.6273404696037154e-02,1.7433045164857219e+00,9.8840032428384669e-02,1.7432323084805972e+01,1.7433046660291818e+00,1.1050651570407587e-01,1.7544244964306934e+01,1.7433045164857219e+00,9.8840032428384669e-02,1.7432323084805972e+01,1.7433046660291818e+00,1.1050651570407587e-01,1.7544244964306934e+01,5.2720943462138958e-02,1.4553925884475682e-02,5.8943806709632909e-02,1.4625401090311645e-02,4.9999999999997763e-01,nan,nan,3.4574977044095359e-02,7.0848381740132513e-02,9.3755343757053478e-01,0.0000000000000000e+00,5.6232467771387816e-02,1.5523302780680967e-02,3.6273404696037154e-02,5.2720943462138958e-02,1.4553925884475682e-02,5.8943806709632909e-02,1.4625401090311645e-02,4.9999999999997763e-01,nan,nan,3.4574977044095359e-02,7.0848381740132513e-02,9.3755343757053478e-01,0.0000000000000000e+00,1.7432323084805965e+01,3.4866090329714439e-02,4.9420016214190121e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0431479280478057e-03,1.0564721892071690e-02,5.5594537366602248e-03,8.3391806049903372e-03,0.0000000000000000e+00,0,0,1.4965223000000000e-02,
74,5.0521100912130419e-02,1.9505021516560622e-02,4.3741224014856930e-02,1.7450960159466518e+00,1.0613642892653299e-01,1.7450056830295924e+01,1.7450962497456888e+00,1.1866413498440141e-01,1.7561734467125671e+01,1.7450960159466518e+00,1.0613642892653299e-01,1.7450056830295924e+01,1.7450962497456888e+00,1.1866413498440141e-01,1.7561734467125671e+01,4.7053584580056929e-02,1.8166294144333475e-02,5.2607506853021471e-02,1.8255910201911297e-02,5.0000000000000011e-01,nan,nan,3.5108354463525615e-02,7.8849578478382545e-02,9.3136498869839712e-01,0.0000000000000000e+00,5.0521100912130419e-02,1.9505021516560622e-02,4.3741224014856930e-02,4.7053584580056929e-02,1.8166294144333475e-02,5.2607506853021471e-02,1.8255910201911297e-02,5.0000000000000011e-01,nan,nan,3.5108354463525615e-02,7.8849578478382545e-02,9.3136498869839712e-01,0.0000000000000000e+00,1.7450056830295921e+01,3.4901920318933036e-02,5.3068214463266511e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0664692934297776e-03,1.0599703940144671e-02,5.0657965626356577e-03,7.5986948439534857e-03,0.0000000000000000e+00,0,0,1.5186652000000000e-02,
75,4.3784502451013646e-02,2.3041184078131927e-02,5.0218549778597507e-02,1.7471257460385592e+00,1.1247166928767227e-01,1.7470197052366000e+01,1.7471260678428331e+00,1.2574714903505527e-01,1.7581587695840909e+01,1.7471257460385592e+00,1.1247166928767227e-01,1.7470197052366000e+01,1.7471260678428331e+00,1.2574714903505527e-01,1.7581587695840909e+01,4.0463085857189274e-02,2.1293319723064953e-02,4.5239105278042882e-02,2.1398675788485914e-02,5.0000000000000000e-01,nan,nan,3.5742684066282483e-02,8.5961233844879997e-02,9.2414173034076630e-01,0.0000000000000000e+00,4.3784502451013646e-02,2.3041184078131927e-02,5.0218549778597507e-02,4.0463085857189274e-02,2.1293319723064953e-02,4.5239105278042882e-02,2.1398675788485914e-02,5.0000000000000000e-01,nan,nan,3.5742684066282483e-02,8.5961233844879997e-02,9.2414173034076630e-01,0.0000000000000000e+00,1.7470197052365997e+01,3.4942514920771182e-02,5.6235834643836136e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0865383616123415e-03,1.0629807542418511e-02,4.4701648990267268e-03,6.7052473485400884e-03,0.0000000000000000e+00,0,0,1.5331433000000000e-02,
76,3.6154365236392691e-02,2.6063052789720466e-02,5.5574773046014922e-02,1.7493419786094966e+00,1.1772488987154475e-01,1.7492229459259732e+01,1.7493423835840036e+00,1.3162042819822528e-01,1.7603298129590041e+01,1.7493419786094966e+00,1.1772488987154475e-01,1.7492229459259732e+01,1.7493423835840036e+00,1.3162042819822528e-01,1.7603298129590041e+01,3.3119963479309456e-02,2.3875605363580236e-02,3.7029244876022771e-02,2.3994000153707590e-02,4.9999999999998124e-01,nan,nan,3.6467948004895799e-02,9.2042721050910714e-02,9.1607094365388464e-01,0.0000000000000000e+00,3.6154365236392691e-02,2.6063052789720466e-02,5.5574773046014922e-02,3.3119963479309456e-02,2.3875605363580236e-02,3.7029244876022771e-02,2.3994000153707590e-02,4.9999999999998124e-01,nan,nan,3.6467948004895799e-02,9.2042721050910714e-02,9.1607094365388464e-01,0.0000000000000000e+00,1.7492229459259732e+01,3.4986839572189933e-02,5.8862444935770170e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0947475084340433e-03,1.0642121262651103e-02,4.7636278017202383e-03,7.1454417025803574e-03,0.0000000000000000e+00,0,0,1.5504678999999999e-02,
77,2.7782064251159526e-02,2.8509020413851362e-02,5.9695719320736695e-02,1.7516899724149353e+00,1.2180321690851419e-01,1.7515608926359043e+01,1.7516904480010080e+00,1.3618013644279475e-01,1.7626329019342521e+01,1.7516899724149353e+00,1.2180321690851419e-01,1.7515608926359043e+01,1.7516904480010080e+00,1.3618013644279475e-01,1.7626329019342521e+01,2.5208201523861939e-02,2.5867809005958392e-02,2.8183626098934791e-02,2.5996310863478238e-02,5.0000000000000011e-01,nan,nan,3.7272057540925024e-02,9.6967776861661720e-02,9.0735523811229535e-01,0.0000000000000000e+00,2.7782064251159526e-02,2.8509020413851362e-02,5.9695719320736695e-02,2.5208201523861939e-02,2.5867809005958392e-02,2.8183626098934791e-02,2.5996310863478238e-02,5.0000000000000011e-01,nan,nan,3.7272057540925024e-02,9.6967776861661720e-02,9.0735523811229535e-01,0.0000000000000000e+00,1.7515608926359047e+01,3.5033799448298708e-02,6.0901608454257100e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0839233495632150e-03,1.0625885024344901e-02,5.1698900469859810e-03,7.7548350704790270e-03,0.0000000000000000e+00,0,0,1.5682688000000000e-02,
78,1.8837999775715077e-02,3.0326334776211165e-02,6.2487523771423262e-02,1.7541134214379419e+00,1.2464320411342492e-01,1.7539773944949065e+01,1.7541139488646813e+00,1.3935533866549976e-01,1.7650127596293252e+01,1.7541134214379419e+00,1.2464320411342492e-01,1.7539773944949065e+01,1.7541139488646813e+00,1.3935533866549976e-01,1.7650127596293252e+01,1.6920427890828926e-02,2.7239333627953631e-02,1.8917613486138213e-02,2.7374853939111755e-02,5.0000000000000011e-01,nan,nan,3.8140672901713767e-02,1.0062819667313702e-01,8.9820724558250720e-01,0.0000000000000000e+00,1.8837999775715077e-02,3.0326334776211165e-02,6.2487523771423262e-02,1.6920427890828926e-02,2.7239333627953631e-02,1.8917613486138213e-02,2.7374853939111755e-02,5.0000000000000011e-01,nan,nan,3.8140672901713767e-02,1.0062819667313702e-01,8.9820724558250720e-01,0.0000000000000000e+00,1.7539773944949054e+01,3.5082268428758841e-02,6.2321602056712472e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.0488048068178943e-03,1.0573207210226842e-02,5.4506797003036622e-03,8.1760195504554378e-03,0.0000000000000000e+00,0,0,1.5891047000000002e-02,
79,9.5101150379975404e-03,3.1473024635291488e-02,6.3880808316533963e-02,1.7565558859605948e+00,1.2621146664182203e-01,1.7564160917627426e+01,1.7565564422313862e+00,1.4110870947553059e-01,1.7674139129852556e+01,1.7565558859605948e+00,1.2621146664182203e-01,1.7564160917627426e+01,1.7565564422313862e+00,1.4110870947553059e-01,1.7674139129852556e+01,8.4530106527346272e-03,2.7974615601696902e-02,9.4507532170224218e-03,2.8113983801017785e-02,4.9999999999998240e-01,nan,nan,3.9057114725127136e-02,1.0293792304166111e-01,8.8884420629621552e-01,0.0000000000000000e+00,9.5101150379975404e-03,3.1473024635291488e-02,6.3880808316533963e-02,8.4530106527346272e-03,2.7974615601696902e-02,9.4507532170224218e-03,2.8113983801017785e-02,4.9999999999998240e-01,nan,nan,3.9057114725127136e-02,1.0293792304166111e-01,8.8884420629621552e-01,0.0000000000000000e+00,1.7564160917627429e+01,3.5131117719211895e-02,6.3105733320908797e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.9863286857928027e-03,1.0479493028689203e-02,5.6024436664257049e-03,8.4036654996385574e-03,0.0000000000000000e+00,0,0,1.6058797000000000e-02,
80,1.9622953192989245e+00,9.8151223342142171e-02,8.7440666643373843e-01,1.8567919626590434e+00,2.1508292266963699e-02,1.8568064256279207e+01,1.8567919627671776e+00,2.4047001794431946e-02,1.8653226906755524e+01,1.8567919626590434e+00,2.1508292266963699e-02,1.8568064256279207e+01,1.8567919627671776e+00,2.4047001794431946e-02,1.8653226906755524e+01,5.2743787760553196e-01,2.6381693119699012e-02,5.8997321296715322e-01,2.6381723562412578e-02,5.0000000000000033e-01,nan,nan,4.7721337329323010e-01,-3.9719329314050833e-01,2.6878618749086725e-01,0.0000000000000000e+00,1.9622953192989245e+00,9.8151223342142171e-02,8.7440666643373843e-01,5.2743787760553196e-01,2.6381693119699012e-02,5.8997321296715322e-01,2.6381723562412578e-02,5.0000000000000033e-01,nan,nan,4.7721337329323010e-01,-3.9719329314050833e-01,2.6878618749086725e-01,0.0000000000000000e+00,1.8567939665687103e+01,3.7135839253180869e-02,1.0754146133481857e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.4038138281400980e-02,1.0479493028689203e-02,5.4753921314211418e-02,8.4036654996385574e-03,3.0885010099906771e+00,0,1,1.6311071999999999e-02,
81,1.3895318163561001e-06,3.1919928383921235e-02,6.3834900501876068e-02,1.7589621623860101e+00,1.2650453026971736e-01,1.7588217861214307e+01,1.7589627225314453e+00,1.4143636457238393e-01,1.7697820403991464e+01,1.7589621623860101e+00,1.2650453026971736e-01,1.7588217861214307e+01,1.7589627225314453e+00,1.4143636457238393e-01,1.7697820403991464e+01,1.2220690668307554e-06,2.8073021887140698e-02,1.3663147531180486e-06,2.8213060027917125e-02,5.0000000000001754e-01,nan,nan,4.0002408656389876e-02,1.0383730915826594e-01,8.7948260877933837e-01,0.0000000000000000e+00,1.3895318163561001e-06,3.1919928383921235e-02,6.3834900501876068e-02,1.2220690668307554e-06,2.8073021887140698e-02,1.3663147531180486e-06,2.8213060027917125e-02,5.0000000000001754e-01,nan,nan,4.0002408656389876e-02,1.0383730915826594e-01,8.7948260877933837e-01,0.0000000000000000e+00,1.7588217861214300e+01,3.5179243247720204e-02,6.3252265134860902e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.8957511278123721e-03,1.0343626691718516e-02,5.6247612655631052e-03,8.4371418983446578e-03,3.0885010099906771e+00,0,1,1.6491412000000000e-02,
82,9.4738354086039162e-03,3.1652686686057349e-02,6.2341754015999881e-02,1.7612795539486628e+00,1.2554794002615349e-01,1.7611417136836554e+01,1.7612800933274260e+00,1.4036686416677296e-01,1.7720652238195775e+01,1.7612795539486628e+00,1.2554794002615349e-01,1.7611417136836554e+01,1.7612800933274260e+00,1.4036686416677296e-01,1.7720652238195775e+01,8.2453919436327183e-03,2.7548378934103487e-02,9.2186284435458368e-03,2.7685974018621811e-02,5.0000000000000000e-01,nan,nan,4.0955501448487620e-02,1.0329725546448751e-01,8.7033303704479026e-01,0.0000000000000000e+00,9.4738354086039162e-03,3.1652686686057349e-02,6.2341754015999881e-02,8.2453919436327183e-03,2.7548378934103487e-02,9.2186284435458368e-03,2.7685974018621811e-02,5.0000000000000000e-01,nan,nan,4.0955501448487620e-02,1.0329725546448751e-01,8.7033303704479026e-01,0.0000000000000000e+00,1.7611417136836561e+01,3.5225591078973259e-02,6.2773970013076746e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.7786303733342601e-03,1.0167945560001300e-02,5.5202739709554471e-03,8.2804109564331707e-03,3.0885010099906771e+00,0,1,1.6624818999999999e-02,
83,1.8694754173455969e-02,3.0673524782253912e-02,5.9429170203051870e-02,1.7634590115141269e+00,1.2339469395133691e-01,1.7633266897790143e+01,1.7634595079543334e+00,1.3795946186898575e-01,1.7742150748682384e+01,1.7634590115141269e+00,1.2339469395133691e-01,1.7633266897790143e+01,1.7634595079543334e+00,1.3795946186898575e-01,1.7742150748682384e+01,1.6107313524199030e-02,2.6428166745383716e-02,1.8008523987505243e-02,2.6560339119731751e-02,4.9999999999998218e-01,nan,nan,4.1893677389403326e-02,1.0132284759245519e-01,8.6159536385181479e-01,0.0000000000000000e+00,1.8694754173455969e-02,3.0673524782253912e-02,5.9429170203051870e-02,1.6107313524199030e-02,2.6428166745383716e-02,1.8008523987505243e-02,2.6560339119731751e-02,4.9999999999998218e-01,nan,nan,4.1893677389403326e-02,1.0132284759245519e-01,8.6159536385181479e-01,0.0000000000000000e+00,1.7633266897790136e+01,3.5269180230282540e-02,6.1697346975666256e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.6386863650671844e-03,9.9580295476007306e-03,5.2945337281824489e-03,7.9418005922736734e-03,3.0885010099906771e+00,0,1,1.6806247000000000e-02,
84,2.7440154675656442e-02,2.9002626857850662e-02,5.5162894735319531e-02,1.7654561216325049e+00,1.2012308442647569e-01,1.7653321024644974e+01,1.7654565572352918e+00,1.3430169122227298e-01,1.7761877122830356e+01,1.7654561216325049e+00,1.2012308442647569e-01,1.7653321024644974e+01,1.7654565572352918e+00,1.3430169122227298e-01,1.7761877122830356e+01,2.3418921006882920e-02,2.4752419780587738e-02,2.6183149665544164e-02,2.4876386124348338e-02,4.9999999999999994e-01,nan,nan,4.2793187223973732e-02,9.7956081959293256e-02,8.5345440955764862e-01,0.0000000000000000e+00,2.7440154675656442e-02,2.9002626857850662e-02,5.5162894735319531e-02,2.3418921006882920e-02,2.4752419780587738e-02,2.6183149665544164e-02,2.4876386124348338e-02,4.9999999999999994e-01,nan,nan,4.2793187223973732e-02,9.7956081959293256e-02,8.5345440955764862e-01,0.0000000000000000e+00,1.7653321024644981e+01,3.5309122432650102e-02,6.0061542213237840e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.4815412257088765e-03,9.7223118385632266e-03,4.9557768215913178e-03,7.4336652323869767e-03,3.0885010099906771e+00,0,1,1.7031414000000002e-02,
85,3.5495433715134750e-02,2.6678900842666754e-02,4.9647188216825372e-02,1.7672319270241919e+00,1.1583404120007218e-01,1.7671187397063346e+01,1.7672322894940922e+00,1.2950639511593637e-01,1.7779445758278303e+01,1.7672319270241919e+00,1.1583404120007218e-01,1.7671187397063346e+01,1.7672322894940922e+00,1.2950639511593637e-01,1.7779445758278303e+01,3.0031840363759388e-02,2.2572382059552254e-02,3.3576618271393556e-02,2.2685611726641238e-02,5.0000000000000000e-01,nan,nan,4.3630078420010765e-02,9.3277266636836137e-02,8.4607616305739741e-01,0.0000000000000000e+00,3.5495433715134750e-02,2.6678900842666754e-02,4.9647188216825372e-02,3.0031840363759388e-02,2.2572382059552254e-02,3.3576618271393556e-02,2.2685611726641238e-02,5.0000000000000000e-01,nan,nan,4.3630078420010765e-02,9.3277266636836137e-02,8.4607616305739741e-01,0.0000000000000000e+00,1.7671187397063342e+01,3.5344638540483836e-02,5.7917020600036090e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.3143350970260711e-03,9.4715026455391496e-03,4.5146328209773046e-03,6.7719492314659568e-03,3.0885010099906771e+00,0,1,1.7226842999999999e-02,
